year,round,circuit_name,circuit_country,driver_id,lap_number,lap_time_ms,estimated_horsepower,car_weight,track_temperature,driving_aggression,tire_compound,fuel_load_percent
2011,9,Silverstone Circuit,UK,ambrosio,4,118462.0,976,787,42,0.9289166867726413,hard,11.982455954533805
2011,9,Silverstone Circuit,UK,ricciardo,4,118696.0,994,746,20,0.6126811808079262,soft,20.85588410147375
2011,9,Silverstone Circuit,UK,vettel,5,111421.0,893,784,42,0.9858546473384457,medium,27.781686266014177
2011,9,Silverstone Circuit,UK,webber,5,111913.0,779,711,25,0.6518520897075838,hard,52.396672927119354
2011,9,Silverstone Circuit,UK,alonso,5,112426.0,808,738,27,0.7446925070559355,medium,92.69419654002452
2011,9,Silverstone Circuit,UK,massa,5,112379.0,779,789,44,0.8183241454146202,hard,62.11629392119609
2011,9,Silverstone Circuit,UK,hamilton,5,112279.0,939,795,35,0.793759701815679,soft,79.68745175203311
2011,9,Silverstone Circuit,UK,button,5,112812.0,950,707,36,0.9246629741349823,hard,76.01840876145026
2011,10,Nürburgring,Germany,hamilton,1,101425.0,785,773,42,0.9019445606926264,hard,77.50568178526
2011,10,Nürburgring,Germany,webber,1,102625.0,832,759,24,0.6113272885345504,soft,10.648046867632603
2011,10,Nürburgring,Germany,alonso,1,103129.0,965,734,40,0.9478686631858946,medium,66.18324508804203
2011,10,Nürburgring,Germany,vettel,1,103606.0,925,702,36,0.9615496302495492,medium,19.688874348471202
2011,10,Nürburgring,Germany,rosberg,1,104863.0,820,749,31,0.5112515845221606,soft,56.33999495174634
2011,10,Nürburgring,Germany,massa,1,105272.0,924,728,44,0.5937075482636619,soft,41.84484557382021
2011,10,Nürburgring,Germany,sutil,1,106322.0,754,774,27,0.6265367312872422,medium,75.93495266891183
2011,10,Nürburgring,Germany,petrov,1,106887.0,860,700,43,0.9973292465865478,soft,22.435403663348858
2011,10,Nürburgring,Germany,michael_schumacher,1,107153.0,931,789,37,0.8372502762213921,hard,46.88961365891818
2011,10,Nürburgring,Germany,button,1,107853.0,852,771,24,0.5223827236265761,medium,53.16611889091317
2011,10,Nürburgring,Germany,barrichello,1,108624.0,898,721,29,0.8982608847943427,medium,90.91783125119858
2011,10,Nürburgring,Germany,kobayashi,1,109066.0,777,799,22,0.7696767364741084,medium,56.72530609810276
2011,10,Nürburgring,Germany,maldonado,1,109400.0,922,749,40,0.6394351324399226,medium,86.2144258914521
2011,10,Nürburgring,Germany,alguersuari,1,110674.0,946,706,34,0.8925935044160931,soft,64.51720753610928
2011,10,Nürburgring,Germany,perez,1,111174.0,884,781,27,0.5707114943028282,hard,41.691741949403934
2011,10,Nürburgring,Germany,kovalainen,1,112420.0,786,704,36,0.8911996469022685,medium,68.69730631500337
2011,10,Nürburgring,Germany,glock,1,112974.0,772,722,33,0.5926502975545995,hard,17.60155876381984
2011,10,Nürburgring,Germany,buemi,1,113466.0,976,727,26,0.6148252036378115,soft,86.01691138769546
2011,10,Nürburgring,Germany,liuzzi,1,114147.0,997,777,22,0.8017445203872511,hard,97.24677337923852
2011,10,Nürburgring,Germany,ambrosio,1,115052.0,925,742,34,0.5144704342083485,hard,49.43887283621109
2011,10,Nürburgring,Germany,ricciardo,1,115155.0,941,794,37,0.57918075336772,medium,36.03183858207327
2011,10,Nürburgring,Germany,chandhok,1,115754.0,832,730,36,0.914277040379453,hard,53.84299666942375
2011,10,Nürburgring,Germany,heidfeld,1,115956.0,877,709,35,0.673668098956411,soft,79.51147111696461
2011,10,Nürburgring,Germany,resta,1,116515.0,770,756,39,0.8648149049536613,hard,67.8417252238634
2011,10,Nürburgring,Germany,hamilton,2,98841.0,752,776,28,0.6174192622218739,hard,12.101464389669225
2011,10,Nürburgring,Germany,webber,2,99618.0,840,732,23,0.8536552418465058,medium,62.32501922034984
2011,10,Nürburgring,Germany,vettel,2,99486.0,896,748,32,0.9487599446130706,hard,55.854993146511006
2011,10,Nürburgring,Germany,alonso,2,100439.0,935,745,29,0.8157432512326843,soft,88.80958466682551
2011,10,Nürburgring,Germany,rosberg,2,100235.0,904,731,36,0.8872005010937156,soft,62.91941828605464
2011,10,Nürburgring,Germany,massa,2,100133.0,774,706,34,0.9316386281115934,medium,97.0480968524749
2011,10,Nürburgring,Germany,sutil,2,100480.0,824,701,41,0.5739899953065231,hard,22.19954522421375
2011,10,Nürburgring,Germany,michael_schumacher,2,100914.0,782,776,20,0.6572175771565774,hard,77.82727737061498
2011,10,Nürburgring,Germany,petrov,2,102094.0,990,798,30,0.8161777473656644,soft,25.846078848388743
2011,10,Nürburgring,Germany,button,2,101495.0,807,781,38,0.5309411222674507,hard,52.98505233955467
2011,10,Nürburgring,Germany,barrichello,2,101875.0,755,761,44,0.5684459615290858,medium,95.31001257766819
2011,10,Nürburgring,Germany,kobayashi,2,101833.0,793,788,37,0.5010530017895737,hard,18.092376950052586
2011,10,Nürburgring,Germany,maldonado,2,102318.0,991,740,29,0.8504784287046268,medium,59.75469313774385
2011,10,Nürburgring,Germany,alguersuari,2,102201.0,776,789,21,0.5955507986679318,soft,84.66458167896377
2011,10,Nürburgring,Germany,perez,2,102310.0,750,761,44,0.5071725006891504,medium,50.5271448423971
2011,10,Nürburgring,Germany,kovalainen,2,102631.0,960,753,27,0.5262815586615691,soft,12.586180682667372
2011,10,Nürburgring,Germany,glock,2,103617.0,807,704,22,0.5255236900305977,soft,65.42930255937193
2011,10,Nürburgring,Germany,buemi,2,103621.0,923,774,33,0.5644683909032088,medium,76.13867188621094
2011,10,Nürburgring,Germany,liuzzi,2,103969.0,964,720,25,0.9694026641881359,hard,86.92551150228364
2011,10,Nürburgring,Germany,ambrosio,2,104328.0,851,706,39,0.7220638987884977,soft,70.39373620551076
2011,10,Nürburgring,Germany,heidfeld,2,104059.0,952,737,26,0.579225717881612,soft,99.82688729965771
2011,10,Nürburgring,Germany,resta,2,104234.0,948,729,26,0.9743944207571038,soft,44.17339690668714
2011,10,Nürburgring,Germany,ricciardo,2,105821.0,785,731,40,0.8046291146675029,medium,10.702591424804492
2011,10,Nürburgring,Germany,chandhok,2,105844.0,971,734,34,0.7606181182556193,hard,24.691022862355588
2011,10,Nürburgring,Germany,hamilton,3,98641.0,959,752,32,0.5752580682582584,soft,36.0761382449345
2011,10,Nürburgring,Germany,webber,3,98621.0,971,769,43,0.926046267505809,hard,10.835699274315886
2011,10,Nürburgring,Germany,vettel,3,98322.0,930,717,31,0.6257864130536899,hard,64.79216457626003
2011,10,Nürburgring,Germany,alonso,3,98576.0,950,705,40,0.787579698925384,medium,16.344444461255495
2011,10,Nürburgring,Germany,rosberg,3,99472.0,774,760,22,0.9778344613193299,soft,20.23848269034572
2011,10,Nürburgring,Germany,massa,3,99570.0,877,770,21,0.9751604901625514,soft,65.25001092948364
2011,10,Nürburgring,Germany,sutil,3,99761.0,947,701,21,0.5334319492730417,hard,82.59778886037671
2011,10,Nürburgring,Germany,michael_schumacher,3,99375.0,972,777,33,0.6896463659018324,hard,23.392933608021597
2011,10,Nürburgring,Germany,petrov,3,100061.0,931,785,21,0.698827770392267,soft,77.85290242598036
2011,10,Nürburgring,Germany,button,3,100185.0,977,757,26,0.8312449671472193,soft,38.553958515040435
2011,10,Nürburgring,Germany,kobayashi,3,99977.0,860,769,28,0.9241461459189179,hard,31.22989500631299
2011,10,Nürburgring,Germany,barrichello,3,101705.0,860,775,24,0.6439997653208562,hard,67.3548335213771
2011,10,Nürburgring,Germany,maldonado,3,101176.0,796,710,23,0.6190890810026388,soft,74.70057560225992
2011,10,Nürburgring,Germany,alguersuari,3,101052.0,850,761,31,0.9021559162594479,hard,67.8522630369772
2011,10,Nürburgring,Germany,perez,3,101152.0,993,709,24,0.891966704797144,hard,81.30576879345418
2011,10,Nürburgring,Germany,kovalainen,3,101669.0,762,736,25,0.5406003549560686,soft,23.131803754656573
2011,10,Nürburgring,Germany,buemi,3,101805.0,963,729,32,0.5105867131923703,medium,39.76516032961409
2011,10,Nürburgring,Germany,glock,3,103003.0,979,706,44,0.5443255489911274,hard,63.00019980164468
2011,10,Nürburgring,Germany,liuzzi,3,103021.0,990,794,41,0.6356497270364052,soft,91.53084637025746
2011,10,Nürburgring,Germany,heidfeld,3,101470.0,944,790,20,0.9454744516670421,medium,17.90264508356989
2011,10,Nürburgring,Germany,resta,3,102223.0,887,771,25,0.9218006990349192,soft,51.22480172937637
2011,10,Nürburgring,Germany,ambrosio,3,104330.0,896,766,25,0.8488258974870417,hard,33.92532188607365
2011,10,Nürburgring,Germany,ricciardo,3,103016.0,812,736,42,0.9677569563392002,soft,32.66732775069381
2011,10,Nürburgring,Germany,chandhok,3,103154.0,800,786,21,0.7301714238501035,soft,21.15467130398661
2011,10,Nürburgring,Germany,hamilton,4,98321.0,838,719,21,0.7783762025972472,medium,44.22226464351224
2011,10,Nürburgring,Germany,webber,4,98189.0,944,779,34,0.9337054007349775,soft,87.92900420417267
2011,10,Nürburgring,Germany,vettel,4,98449.0,921,723,33,0.5770804588609242,hard,97.72651794509527
2011,10,Nürburgring,Germany,alonso,4,98505.0,994,773,24,0.6708943792918207,hard,84.42346472448052
2011,10,Nürburgring,Germany,rosberg,4,99178.0,850,759,28,0.6180452022694353,hard,53.788510259735986
2011,10,Nürburgring,Germany,massa,4,99264.0,911,780,32,0.9828644046355222,hard,92.90631338380005
2011,10,Nürburgring,Germany,sutil,4,99308.0,950,796,28,0.8398247468980693,medium,70.63571506965438
2011,10,Nürburgring,Germany,michael_schumacher,4,99503.0,817,778,32,0.6988501430703185,hard,84.37288176295375
2011,10,Nürburgring,Germany,petrov,4,99727.0,767,702,39,0.9531577656297519,soft,66.73672361622576
2011,10,Nürburgring,Germany,button,4,99603.0,797,725,27,0.59840269660491,hard,38.9941244011431
2011,10,Nürburgring,Germany,kobayashi,4,99504.0,929,775,38,0.9613967817162168,medium,25.82712888341439
2011,10,Nürburgring,Germany,barrichello,4,100154.0,770,760,22,0.7651630449370668,medium,95.6575713412693
2011,10,Nürburgring,Germany,maldonado,4,100483.0,837,786,25,0.6938789581591922,hard,54.62958606395959
2011,10,Nürburgring,Germany,alguersuari,4,100325.0,851,734,41,0.8981963296667719,medium,71.76194803770515
2011,10,Nürburgring,Germany,perez,4,100083.0,817,795,40,0.965633006661604,medium,94.13976218873559
2011,10,Nürburgring,Germany,kovalainen,4,101412.0,846,731,39,0.8481699235489925,medium,50.25095524225463
2011,10,Nürburgring,Germany,buemi,4,100532.0,917,728,26,0.9270919754617755,soft,58.60837362698823
2011,10,Nürburgring,Germany,heidfeld,4,100641.0,877,722,31,0.693877611606228,soft,97.46713754587677
2011,10,Nürburgring,Germany,glock,4,103184.0,832,753,42,0.9468287822044246,medium,30.813314327879475
2011,10,Nürburgring,Germany,resta,4,100922.0,817,733,44,0.7795707739589058,soft,50.42870512102193
2011,10,Nürburgring,Germany,liuzzi,4,103502.0,914,717,20,0.6019019536314716,soft,65.98763276693167
2011,10,Nürburgring,Germany,ambrosio,4,102628.0,958,777,32,0.8925088487688453,hard,90.52511040453413
2011,10,Nürburgring,Germany,ricciardo,4,102824.0,766,736,35,0.5665264935062477,hard,12.285746043757113
2011,10,Nürburgring,Germany,chandhok,4,102780.0,838,712,20,0.8202459034966787,soft,52.98782979266912
2011,10,Nürburgring,Germany,hamilton,5,98276.0,894,792,28,0.6657926303638062,hard,83.23087808491105
2011,10,Nürburgring,Germany,webber,5,97659.0,969,795,33,0.7750715045694905,hard,62.27954748915102
2011,10,Nürburgring,Germany,vettel,5,98339.0,953,777,25,0.9161293804472357,medium,24.4340441993793
2011,10,Nürburgring,Germany,alonso,5,98047.0,767,763,38,0.9779628988374292,medium,16.249102844101408
2011,11,Hungaroring,Hungary,vettel,1,114653.0,852,755,29,0.5100818716473132,soft,14.520066275201453
2011,11,Hungaroring,Hungary,hamilton,1,115242.0,951,766,25,0.5745095844096635,soft,92.47179560240266
2011,11,Hungaroring,Hungary,button,1,117078.0,865,772,31,0.7249491544773838,hard,50.79148117549795
2011,11,Hungaroring,Hungary,rosberg,1,118063.0,893,707,44,0.8579747081523068,soft,83.06246602227542
2011,11,Hungaroring,Hungary,alonso,1,118904.0,869,766,43,0.8406914665535157,hard,40.836674586636676
2011,11,Hungaroring,Hungary,michael_schumacher,1,119185.0,874,769,21,0.9268302661372099,soft,80.98788211114513
2011,11,Hungaroring,Hungary,massa,1,119783.0,863,702,26,0.5337717434036572,hard,42.51758480079235
2011,11,Hungaroring,Hungary,webber,1,120268.0,923,750,23,0.6015000791960593,soft,25.04654712681615
2011,11,Hungaroring,Hungary,resta,1,121896.0,927,745,41,0.9352023190107855,soft,39.86779841241014
2011,11,Hungaroring,Hungary,kobayashi,1,123955.0,882,709,33,0.8139465274335653,soft,51.29101289958677
2011,11,Hungaroring,Hungary,barrichello,1,124069.0,840,756,25,0.6216307619143571,soft,26.127270008947807
2011,11,Hungaroring,Hungary,petrov,1,124782.0,848,705,38,0.5209302727814202,soft,24.85236864129062
2011,11,Hungaroring,Hungary,maldonado,1,125042.0,798,776,32,0.6461412271702651,soft,46.06038729174092
2011,11,Hungaroring,Hungary,buemi,1,126089.0,821,712,27,0.7240890308045815,soft,37.64875940181289
2011,11,Hungaroring,Hungary,alguersuari,1,126361.0,873,722,32,0.9912374813766092,medium,77.41177461984454
2011,11,Hungaroring,Hungary,heidfeld,1,126843.0,792,781,35,0.532786219066129,medium,85.72684492863407
2011,11,Hungaroring,Hungary,glock,1,127271.0,763,712,36,0.6848154008475094,soft,96.06155442688818
2011,11,Hungaroring,Hungary,kovalainen,1,127536.0,775,787,30,0.5511403564109549,medium,65.3809809438058
2011,11,Hungaroring,Hungary,perez,1,128355.0,827,773,37,0.6742315881563579,medium,81.25166734821794
2011,11,Hungaroring,Hungary,sutil,1,129049.0,798,722,27,0.7958862336648651,medium,30.507567342348043
2011,11,Hungaroring,Hungary,trulli,1,129844.0,959,708,22,0.578017208286884,soft,45.65293904002526
2011,11,Hungaroring,Hungary,ambrosio,1,130149.0,887,780,39,0.770958241227454,medium,94.3463064044117
2011,11,Hungaroring,Hungary,ricciardo,1,130919.0,998,740,24,0.9463412061129644,soft,28.424962205757158
2011,11,Hungaroring,Hungary,liuzzi,1,144729.0,800,705,22,0.5035734310768707,soft,78.9589808055122
2011,11,Hungaroring,Hungary,vettel,2,109861.0,957,743,30,0.9982980449234706,soft,32.625111443089104
2011,11,Hungaroring,Hungary,hamilton,2,109610.0,999,775,40,0.9183526117153149,medium,93.26480972396021
2011,11,Hungaroring,Hungary,button,2,109376.0,764,763,21,0.6341624060054947,medium,46.408720561453265
2011,11,Hungaroring,Hungary,rosberg,2,109858.0,762,759,42,0.5896513413441689,soft,27.479573911235214
2011,11,Hungaroring,Hungary,alonso,2,109175.0,887,758,29,0.7172604314668878,soft,30.04128874429497
2011,11,Hungaroring,Hungary,michael_schumacher,2,110989.0,927,732,36,0.6565584629262249,soft,25.940766309535697
2011,11,Hungaroring,Hungary,massa,2,110800.0,868,793,36,0.7621738786125328,medium,91.51533645699118
2011,11,Hungaroring,Hungary,webber,2,110669.0,815,747,44,0.6148695021799693,hard,22.663587262919748
2011,11,Hungaroring,Hungary,resta,2,110619.0,853,787,23,0.8673049729991251,medium,76.29904000328472
2011,11,Hungaroring,Hungary,kobayashi,2,111625.0,898,712,39,0.5139369937698379,medium,74.8346592266467
2011,11,Hungaroring,Hungary,petrov,2,112067.0,836,771,36,0.7874768178952023,hard,76.61828028254929
2011,11,Hungaroring,Hungary,barrichello,2,113862.0,899,707,26,0.8464822761387062,soft,57.02975720102705
2011,11,Hungaroring,Hungary,buemi,2,112143.0,768,728,28,0.6081837329731896,medium,77.38465938888727
2011,11,Hungaroring,Hungary,alguersuari,2,113131.0,829,724,35,0.7478352173330753,hard,49.78523454426762
2011,11,Hungaroring,Hungary,maldonado,2,115772.0,966,795,37,0.518122810915048,medium,93.68174292137559
2011,11,Hungaroring,Hungary,kovalainen,2,114643.0,917,773,43,0.788912914569068,soft,56.20517078166907
2011,11,Hungaroring,Hungary,glock,2,115808.0,869,766,40,0.9870334739520927,soft,75.50555316483937
2011,11,Hungaroring,Hungary,heidfeld,2,116860.0,844,731,28,0.8808018224795438,soft,96.61528197017554
2011,11,Hungaroring,Hungary,sutil,2,114999.0,930,783,34,0.6560908463538475,hard,96.0001819426644
2011,11,Hungaroring,Hungary,perez,2,116693.0,932,755,43,0.5931185596385634,hard,77.72180264459561
2011,11,Hungaroring,Hungary,trulli,2,115682.0,900,731,28,0.6086936722092973,hard,30.446553406989885
2011,11,Hungaroring,Hungary,ambrosio,2,115738.0,993,780,23,0.658836617452226,soft,85.7697260896898
2011,11,Hungaroring,Hungary,ricciardo,2,115946.0,980,756,20,0.6284534018756021,medium,57.71788756165662
2011,11,Hungaroring,Hungary,liuzzi,2,115128.0,796,785,37,0.7852494773543219,soft,13.738759943541723
2011,11,Hungaroring,Hungary,vettel,3,107784.0,877,715,34,0.781415970081066,soft,27.955910118652714
2011,11,Hungaroring,Hungary,hamilton,3,107854.0,927,739,27,0.8586759835593811,hard,27.192471998439682
2011,11,Hungaroring,Hungary,button,3,107827.0,882,731,42,0.7193722507599003,soft,31.88127788998921
2011,11,Hungaroring,Hungary,alonso,3,106880.0,905,704,22,0.7145447713062905,hard,81.52007024139878
2011,11,Hungaroring,Hungary,rosberg,3,108372.0,881,744,24,0.8504059817477359,soft,22.24045771792737
2011,11,Hungaroring,Hungary,massa,3,106409.0,957,715,29,0.6592957620902435,soft,81.30373841085186
2011,11,Hungaroring,Hungary,michael_schumacher,3,109324.0,775,784,33,0.8686743416214633,hard,85.65300342331672
2011,11,Hungaroring,Hungary,webber,3,108843.0,926,780,40,0.9250308949257728,soft,52.15212419996132
2011,11,Hungaroring,Hungary,resta,3,108701.0,851,772,20,0.913378637768292,hard,77.60408296943702
2011,11,Hungaroring,Hungary,kobayashi,3,110482.0,984,765,21,0.9291548791197728,medium,44.04592540255743
2011,11,Hungaroring,Hungary,petrov,3,109752.0,916,782,24,0.7689583605637129,medium,77.00430179800627
2011,11,Hungaroring,Hungary,buemi,3,109158.0,932,775,29,0.5888207262548856,medium,90.6829764485078
2011,11,Hungaroring,Hungary,barrichello,3,110499.0,823,777,35,0.9896390074521475,hard,41.649171762855765
2011,11,Hungaroring,Hungary,alguersuari,3,109817.0,921,711,32,0.7682515511260937,hard,81.28871341608912
2011,11,Hungaroring,Hungary,maldonado,3,109833.0,810,713,40,0.7148443211949147,soft,92.74811150250655
2011,11,Hungaroring,Hungary,kovalainen,3,110010.0,815,742,27,0.5364824047996986,hard,84.98806204270875
2011,11,Hungaroring,Hungary,glock,3,110873.0,928,795,28,0.938273349479376,soft,27.35626731779715
2011,11,Hungaroring,Hungary,sutil,3,110330.0,851,796,36,0.6271805401097468,hard,16.87077623897683
2011,11,Hungaroring,Hungary,heidfeld,3,111864.0,820,724,28,0.8338525842197915,hard,54.75779333136466
2011,11,Hungaroring,Hungary,perez,3,111673.0,752,723,33,0.8593538513871102,medium,87.62472285372583
2011,11,Hungaroring,Hungary,trulli,3,112007.0,905,766,22,0.7671856101919998,soft,96.53697809854592
2011,11,Hungaroring,Hungary,ambrosio,3,112806.0,763,784,40,0.9407078761405732,medium,62.79197391950839
2011,11,Hungaroring,Hungary,ricciardo,3,112653.0,805,785,34,0.7875243740561957,medium,54.000408377310464
2011,11,Hungaroring,Hungary,liuzzi,3,112901.0,982,790,43,0.5712864634827417,hard,15.658902752277587
2011,11,Hungaroring,Hungary,vettel,4,105011.0,840,787,21,0.5235828651982506,soft,96.45125083700502
2011,11,Hungaroring,Hungary,hamilton,4,105095.0,992,748,40,0.525349592576537,soft,33.46828029453866
2011,11,Hungaroring,Hungary,button,4,105149.0,959,785,30,0.8000583631468552,soft,70.2898295092536
2011,11,Hungaroring,Hungary,rosberg,4,106279.0,821,765,38,0.6381151572737735,medium,45.3032649148604
2011,11,Hungaroring,Hungary,alonso,4,108134.0,974,764,27,0.6178058525610108,medium,62.87913428851081
2011,11,Hungaroring,Hungary,massa,4,107275.0,972,763,33,0.9309850584934452,medium,67.15490480639436
2011,11,Hungaroring,Hungary,webber,4,105926.0,849,708,44,0.9992914218007073,hard,93.06486078316024
